OrderID,Date,Customer,Category,Product,Sales,Quantity
2943,24/07/2023,Customer_161,Sports,Dumbbells,5590,5.0
1766,2023-02-07,Customer_347,Furniture,Bed,880,
2399,"Mar 26, 2023",Customer_338,Toys,Action Figure,583,1.0
2658,2024-10-23,Customer_307,Electronics,Tablet,712,4.0
2486,2024-04-14,Customer_182,Books,Novel,1956,2.0
1147,24/08/2024,Customer_344,Books,Textbook,"4,390",5.0
2230,2024-12-06,Customer_164,Electronics,Tablet,3144,3.0
2697,2023-09-03,,Groceries,,4500,3.0
2905,2023-01-20,Customer_320,Electronics,Laptop,"1,194",1.0
1896,"Jun 21, 2024",Customer_107,Furniture,Table,"₹2,976",3.0
2141,2024-04-30,Customer_117,Clothing,Shoes,898,2.0
3302,"Feb 04, 2023",Customer_65,Electronics,Laptop,697,1.0
3423,"Feb 13, 2024",Customer_16,Beauty,Sunscreen,1139,1.0
3473,31/05/2023,Customer_327,Beauty,Shampoo,700,4.0
1554,2024-11-10,Customer_179,Toys,Lego Set,912,2.0
3286,"Jun 22, 2023",Customer_136,Beauty,Perfume,600,5.0
3022,2023-03-18,Customer_267,Groceries,Beverages,"₹3,114",3.0
1265,2023-09-10,Customer_313,Sports,Yoga Mat,1652,4.0
1322,2024-10-14,Customer_283,Toys,Board Game,536,4.0
1112,2024-05-22,Customer_169,Furniture,,5760,4.0
1589,"May 28, 2024",Customer_247,Sports,Dumbbells,165,5.0
1993,2024-04-23,Customer_134,Electronics,Smartwatch,2930,2.0
3397,2024-07-21,Customer_107,Furniture,Chair,864,1.0
2253,"Aug 09, 2023",Customer_97,Groceries,Rice,1266,2.0
3150,"Oct 26, 2024",Customer_172,Groceries,Rice,798,2.0
1455,2023-06-07,Customer_293,Electronics,Smartwatch,"₹5,125",5.0
1593,2024-08-09,Customer_323,Clothing,Jeans,500,5.0
1137,24/08/2023,Customer_382,Electronics,Tablet,2424,4.0
2048,2024-08-29,,Sports,Cricket Bat,1125,1.0
1654,2024-09-03,Customer_5,Books,Textbook,"₹2,476",4.0
1339,2024-02-10,Customer_70,Books,Novel,99,3.0
2798,2024-10-05,Customer_160,Furniture,Bed,"1,150",5.0
2126,"Jul 13, 2023",Customer_391,Groceries,Rice,6110,5.0
1936,"Nov 07, 2023",Customer_91,Electronics,Phone,"6,850",5.0
3246,23/02/2023,Customer_131,Clothing,Jeans,2244,3.0
2333,2024-07-05,Customer_215,Groceries,Snacks,5190,5.0
2622,2023-07-19,Customer_227,Electronics,Laptop,3291,3.0
1542,"Aug 07, 2024",Customer_288,Furniture,Sofa,4852,4.0
1507,30/04/2024,Customer_64,Books,Cookbook,"2,685",5.0
1441,11/06/2023,Customer_155,Furniture,Sofa,897,3.0
2908,2023-10-01,Customer_99,Beauty,Sunscreen,2384,4.0
1221,16/03/2024,Customer_373,Beauty,Lipstick,724,4.0
3102,2023-10-18,Customer_311,Furniture,Bookshelf,2862,2.0
2210,2024-03-15,Customer_243,Beauty,Face Cream,3771,3.0
1972,18/10/2024,Customer_356,Sports,Dumbbells,126,1.0
2839,2023-07-08,Customer_130,Clothing,Shoes,820,4.0
2581,2023-10-02,Customer_205,Books,Cookbook,393,3.0
2819,2023-12-29,Customer_367,Beauty,Shampoo,3333,3.0
2628,20/09/2024,Customer_143,Furniture,Bed,2722,2.0
2403,"Jan 11, 2023",Customer_83,Sports,Dumbbells,1262,2.0
1607,2024-05-10,Customer_190,Books,Comic,5780,5.0
2587,2024-05-28,Customer_11,Electronics,Phone,1145,5.0
1741,2024-04-14,Customer_319,Groceries,Rice,135,3.0
2597,17/02/2024,Customer_128,Books,,309,1.0
2298,2023-04-19,Customer_300,Beauty,Shampoo,792,4.0
1299,"Nov 06, 2023",Customer_307,Sports,Tennis Racket,1515,3.0
3090,2024-12-15,Customer_238,Groceries,Oil,442,2.0
3136,2023-01-04,Customer_19,Groceries,Rice,"₹1,620",4.0
1114,2023-07-12,Customer_237,Electronics,Tablet,524,4.0
1842,2023-03-06,Customer_304,Groceries,Rice,"₹1,414",2.0
3065,2024-02-09,Customer_271,Beauty,Face Cream,5628,4.0
3089,2023-06-01,Customer_154,Electronics,Tablet,714,3.0
1899,2024-04-19,,Beauty,Sunscreen,4660,4.0
3016,2024-05-05,Customer_97,Books,Comic,"3,996",4.0
1519,2024-08-27,Customer_82,Clothing,T-shirt,872,1.0
2929,2024-02-06,Customer_102,Beauty,Perfume,1038,1.0
2365,2024-10-21,Customer_350,Books,Textbook,1291,
1884,2023-09-01,Customer_90,Beauty,Shampoo,700,2.0
2778,2023-11-05,Customer_129,Groceries,Oil,2740,2.0
2224,2023-10-25,Customer_115,Toys,Puzzle,₹768,3.0
2889,2024-10-18,Customer_382,Clothing,Jacket,1695,5.0
1096,27/10/2023,Customer_24,Clothing,Jacket,"₹1,153",1.0
2788,23/07/2023,Customer_349,Groceries,Oil,108,2.0
1831,15/04/2024,Customer_274,Furniture,Sofa,552,3.0
1978,15/02/2024,Customer_135,Books,Comic,242,2.0
2326,2024-09-22,Customer_145,Groceries,Rice,528,3.0
1738,2024-07-17,Customer_314,Toys,RC Car,1590,2.0
2601,2023-04-18,Customer_264,Books,Cookbook,₹930,5.0
1348,24/10/2024,Customer_337,Furniture,Table,1080,3.0
1168,"Jul 28, 2024",Customer_294,Furniture,Sofa,1796,2.0
3220,2023-02-13,Customer_385,Clothing,Jacket,1845,3.0
1117,2023-04-06,Customer_8,Beauty,Sunscreen,4275,5.0
3259,2024-02-18,Customer_400,Groceries,Spices,1800,2.0
1531,10/04/2023,Customer_367,Books,Textbook,"1,012",4.0
2026,2023-12-19,Customer_148,Electronics,Laptop,1962,
3137,2024-04-19,Customer_213,Sports,Yoga Mat,665,1.0
1321,27/10/2024,Customer_351,Groceries,Spices,"₹1,358",1.0
1005,03/01/2024,Customer_48,Sports,Football,872,4.0
2082,2024-06-06,Customer_324,Toys,Action Figure,"2,436",2.0
2314,2023-07-28,Customer_113,Groceries,Snacks,1710,3.0
3123,2024-08-17,Customer_340,Beauty,Sunscreen,1037,1.0
3358,2023-11-24,Customer_296,Sports,Cricket Bat,2180,5.0
1474,11/05/2024,Customer_227,Furniture,Table,1706,2.0
2766,2023-11-28,Customer_9,Toys,Board Game,4035,3.0
2634,2023-01-11,Customer_321,Sports,Tennis Racket,366,1.0
3352,2024-11-04,Customer_398,Furniture,Bed,3212,4.0
3241,13/02/2023,Customer_267,Beauty,Shampoo,4270,
3120,2023-08-23,Customer_136,Beauty,Face Cream,1106,1.0
2797,10/10/2023,Customer_228,Clothing,Jeans,"₹2,792",2.0
1740,2024-10-03,Customer_159,Toys,Action Figure,2444,4.0
1228,2024-10-27,Customer_188,Clothing,Cap,2652,4.0
2163,2024-04-17,Customer_168,Furniture,Table,4048,4.0
2513,"May 01, 2023",Customer_71,Toys,RC Car,916,1.0
2402,2023-03-20,Customer_38,Electronics,Smartwatch,5204,4.0
1756,27/04/2023,Customer_282,Beauty,Sunscreen,96,3.0
2226,14/07/2023,Customer_32,Electronics,Headphones,5580,5.0
3112,2024-09-10,Customer_72,Clothing,T-shirt,2140,2.0
2644,2023-04-13,Customer_172,Toys,Board Game,4038,3.0
2362,"May 24, 2023",Customer_132,Beauty,Face Cream,5404,4.0
1082,2024-10-04,Customer_39,Toys,Puzzle,7170,5.0
3044,2023-01-04,Customer_113,Clothing,Jeans,717,3.0
3489,04/08/2023,Customer_219,Beauty,Perfume,1108,1.0
1769,2023-10-11,Customer_103,Groceries,Spices,1212,2.0
2800,26/04/2023,,Sports,Yoga Mat,2172,4.0
1453,2023-04-14,Customer_223,Clothing,Cap,258,2.0
1669,2024-09-02,Customer_298,Electronics,Phone,5716,4.0
3139,2023-11-21,Customer_320,Sports,Football,1326,1.0
2626,2024-12-31,Customer_190,Furniture,Chair,1275,1.0
1850,02/06/2023,Customer_28,Groceries,Spices,500,2.0
3231,21/02/2024,Customer_49,Sports,Dumbbells,,4.0
1454,2024-11-07,Customer_370,Toys,RC Car,"2,815",5.0
2668,05/09/2024,Customer_236,Furniture,Bookshelf,366,3.0
3014,06/06/2024,Customer_6,Clothing,Shoes,₹426,3.0
2904,2024-11-03,Customer_173,Books,Cookbook,₹578,1.0
2522,,Customer_191,Groceries,Rice,186,2.0
1516,"Jan 02, 2024",,Electronics,Phone,1386,2.0
1331,25/01/2024,Customer_43,Groceries,Rice,1005,3.0
1671,03/07/2024,Customer_183,Electronics,Phone,"₹2,912",2.0
1110,15/06/2024,Customer_21,Beauty,Sunscreen,1966,2.0
1863,"Feb 11, 2023",Customer_3,Clothing,Cap,,4.0
2535,2023-10-10,Customer_226,Sports,Football,1096,2.0
2034,19/04/2023,Customer_225,Furniture,Chair,988,4.0
2565,04/07/2024,Customer_307,Clothing,T-shirt,"₹1,125",1.0
2236,2023-05-21,Customer_235,Electronics,Headphones,2404,2.0
2392,2023-09-05,Customer_88,Sports,Yoga Mat,4500,5.0
2445,22/12/2023,Customer_106,Beauty,Face Cream,872,2.0
2482,2024-05-02,Customer_262,Groceries,Oil,2150,5.0
3321,2024-01-10,Customer_364,Furniture,Bed,3104,4.0
1355,"Mar 12, 2024",Customer_82,Clothing,Cap,"3,498",3.0
2702,2023-01-25,Customer_332,Furniture,Bed,7415,5.0
1528,2023-02-06,Customer_53,Books,Novel,"₹3,456",4.0
2138,23/12/2024,Customer_155,Sports,Yoga Mat,"₹1,230",3.0
2999,"Oct 08, 2024",Customer_48,Beauty,Sunscreen,522,1.0
1312,06/08/2024,Customer_169,Clothing,Jeans,1594,2.0
2636,2024-02-28,Customer_72,Clothing,,"3,330",5.0
2052,09/08/2024,Customer_154,Groceries,Spices,4155,3.0
2142,2023-07-12,Customer_175,Books,Cookbook,661,1.0
3271,2024-02-03,Customer_223,Electronics,,"₹4,100",5.0
1020,2023-09-03,Customer_58,Books,Novel,1947,3.0
3262,17/11/2024,Customer_311,Groceries,Beverages,1374,2.0
1979,2023-05-01,Customer_189,Clothing,T-shirt,2362,2.0
1358,2024-01-10,Customer_53,Furniture,Bed,2010,5.0
1361,2023-11-09,Customer_161,Furniture,Table,508,1.0
1763,2024-06-21,Customer_232,Groceries,Spices,"₹1,386",3.0
2654,2024-12-24,Customer_343,Groceries,Snacks,3876,4.0
1739,2023-05-29,Customer_338,Sports,Tennis Racket,704,2.0
2391,,Customer_3,Toys,Puzzle,344,4.0
3275,2023-05-28,Customer_227,Groceries,Beverages,5216,4.0
2438,2023-12-27,Customer_244,Beauty,Lipstick,4735,5.0
1804,2023-06-23,Customer_323,Beauty,Lipstick,4816,4.0
1393,2024-05-21,Customer_331,Toys,Action Figure,510,1.0
2806,"Oct 20, 2024",Customer_309,Toys,Lego Set,1229,1.0
3253,"Apr 08, 2024",Customer_294,Beauty,Perfume,104,2.0
1790,2023-02-24,Customer_32,Clothing,Jacket,3432,3.0
1267,2024-07-10,Customer_63,Beauty,Perfume,7025,5.0
1658,2024-04-08,Customer_57,Clothing,Jacket,5140,4.0
1223,2024-04-02,Customer_354,Toys,Puzzle,2956,
2988,2023-04-30,Customer_351,Clothing,Jeans,3063,3.0
3396,2023-02-15,Customer_223,Beauty,Face Cream,246,1.0
3272,2024-11-15,Customer_104,Toys,RC Car,186,1.0
2349,2024-07-08,Customer_123,Sports,Football,"1,059",3.0
1624,2023-12-17,Customer_48,Groceries,Spices,5596,4.0
2589,"Oct 04, 2023",Customer_194,Beauty,Lipstick,"₹1,152",4.0
2367,2024-04-22,Customer_237,Groceries,Snacks,734,1.0
1398,"Jul 28, 2023",Customer_159,Beauty,Lipstick,"1,067",1.0
2062,"Mar 11, 2023",Customer_63,Books,Novel,3670,5.0
3243,"Jan 19, 2023",Customer_383,Furniture,Chair,1786,2.0
3451,12/09/2023,Customer_340,Toys,RC Car,6420,5.0
1371,25/08/2024,Customer_398,Books,Novel,898,2.0
2465,12/09/2023,Customer_17,Beauty,,2984,4.0
1314,"Jul 08, 2023",Customer_72,Sports,Cricket Bat,5100,5.0
2097,2024-11-27,Customer_209,Sports,Dumbbells,807,3.0
1594,2024-10-14,Customer_208,Clothing,Cap,5870,5.0
1971,06/03/2024,Customer_260,Clothing,,740,1.0
2854,2023-04-02,Customer_271,Beauty,Lipstick,405,1.0
2409,2023-04-16,Customer_102,Beauty,Shampoo,2472,3.0
1281,2024-08-09,Customer_155,Beauty,Perfume,7500,5.0
3173,2024-07-31,Customer_343,Groceries,Snacks,5885,5.0
2410,2024-04-01,Customer_106,Beauty,Shampoo,3628,4.0
1439,2023-03-02,Customer_368,Clothing,Jacket,1364,2.0
1327,06/12/2024,Customer_170,Toys,RC Car,1224,4.0
1388,09/01/2023,Customer_36,Clothing,Jeans,"5,865",5.0
2794,2023-05-28,Customer_387,Furniture,Chair,"1,228",4.0
1282,2023-11-11,Customer_342,Groceries,Rice,973,1.0
2472,2023-10-28,Customer_318,Sports,Cricket Bat,5890,5.0
1352,2023-07-31,Customer_160,Clothing,Jacket,2856,3.0
1043,05/04/2023,Customer_251,Beauty,Sunscreen,372,3.0
3068,2024-01-27,Customer_60,Sports,Yoga Mat,4320,5.0
1102,2024-11-07,Customer_321,Furniture,Table,"1,122",2.0
1447,2024-12-10,Customer_136,Books,Novel,1062,2.0
1135,2024-01-03,Customer_122,Books,Novel,4764,4.0
1575,2024-03-14,Customer_291,Clothing,Cap,2001,3.0
1877,2024-12-14,Customer_85,Furniture,Chair,747,3.0
2147,2024-07-01,Customer_105,Toys,Board Game,600,4.0
1857,2024-01-18,Customer_233,Groceries,Beverages,1626,2.0
1129,2023-02-17,,Furniture,Bookshelf,₹237,3.0
1748,2023-03-08,Customer_35,Sports,Dumbbells,"₹4,588",4.0
1573,2024-11-02,Customer_183,Books,Textbook,2788,2.0
3129,2023-05-05,Customer_59,Beauty,Shampoo,2844,4.0
3048,2024-12-21,Customer_106,Books,Biography,,3.0
1876,2023-03-24,Customer_97,Sports,Football,792,4.0
1104,2024-04-09,Customer_362,Groceries,Spices,"4,377",3.0
2192,2023-12-08,Customer_311,Toys,RC Car,668,4.0
1411,"Aug 28, 2024",Customer_125,Beauty,Sunscreen,3096,4.0
2439,2024-02-11,Customer_221,Furniture,Sofa,656,2.0
1605,12/03/2024,Customer_186,Sports,Dumbbells,336,1.0
3450,2024-10-03,Customer_319,Groceries,Spices,1654,2.0
3100,2024-08-30,Customer_252,Clothing,Shoes,567,1.0
3148,,Customer_49,Clothing,T-shirt,₹140,5.0
2344,2024-05-28,Customer_284,Toys,Board Game,"3,573",3.0
2596,2023-03-27,Customer_171,Furniture,Sofa,"2,620",2.0
1712,02/02/2024,Customer_336,Electronics,Smartwatch,156,1.0
1325,2023-11-19,Customer_289,Beauty,Sunscreen,387,1.0
1079,2023-04-28,Customer_65,Clothing,Jeans,"5,564",4.0
1541,09/07/2024,Customer_364,Sports,Cricket Bat,2102,2.0
1356,30/01/2023,Customer_96,Toys,Puzzle,3320,4.0
1360,20/11/2024,Customer_235,Sports,Yoga Mat,1865,5.0
2019,2024-04-30,Customer_155,Groceries,Rice,"₹1,292",4.0
1916,2023-07-24,Customer_309,Furniture,Chair,2446,2.0
1308,2023-09-03,Customer_361,Groceries,Beverages,1664,2.0
3491,2023-05-31,Customer_124,Electronics,Headphones,1360,5.0
2826,2024-12-10,Customer_277,Groceries,Spices,531,3.0
2117,2024-10-16,Customer_254,Books,Novel,54,2.0
2129,2024-04-20,Customer_192,Toys,RC Car,4328,4.0
1883,20/06/2023,,Electronics,Laptop,"2,859",3.0
1699,21/02/2023,Customer_358,Sports,Tennis Racket,666,2.0
2748,2024-01-18,Customer_271,Books,Novel,1069,1.0
1004,2023-10-12,Customer_358,Electronics,Laptop,2864,4.0
1216,06/03/2023,Customer_324,Books,Cookbook,592,2.0
1977,18/09/2024,Customer_12,Groceries,Rice,6725,5.0
1099,"Mar 29, 2023",,Electronics,Laptop,"₹3,210",5.0
2880,2023-05-28,Customer_275,Clothing,Shoes,1434,3.0
2127,"Oct 14, 2023",Customer_127,Clothing,,1309,1.0
3029,16/11/2024,Customer_136,Toys,Action Figure,4440,5.0
3198,2023-03-15,Customer_76,Furniture,Bed,4625,5.0
2831,2024-11-29,Customer_362,Sports,Dumbbells,300,2.0
2287,11/09/2023,Customer_249,Beauty,Perfume,898,1.0
1701,08/08/2024,Customer_173,Clothing,Jeans,994,1.0
1456,2023-07-24,Customer_339,Furniture,Sofa,"5,015",5.0
3165,2024-10-21,Customer_233,Furniture,Bed,"1,920",3.0
2752,2024-10-28,Customer_239,Toys,Action Figure,"1,324",4.0
1522,2024-08-01,Customer_361,Sports,Football,6000,5.0
2038,2023-10-21,Customer_126,Toys,Lego Set,"₹2,876",4.0
1390,2024-01-29,Customer_72,Furniture,Chair,1227,1.0
1952,2024-04-23,Customer_256,Clothing,Cap,2746,2.0
1412,"Jan 07, 2023",Customer_390,Groceries,,₹656,2.0
3311,13/02/2024,Customer_163,Electronics,Tablet,105,5.0
2171,21/04/2023,Customer_23,Clothing,Jeans,4276,4.0
3263,19/10/2023,Customer_71,Groceries,Beverages,275,5.0
2914,2024-06-26,Customer_199,Electronics,Phone,3900,3.0
3240,07/02/2023,Customer_40,Sports,Dumbbells,542,1.0
1502,,Customer_34,Beauty,Shampoo,630,1.0
3427,2023-03-29,Customer_97,Furniture,Table,4692,4.0
1759,2023-11-03,Customer_212,Sports,Dumbbells,1087,1.0
3329,2023-03-31,Customer_357,Beauty,Shampoo,600,1.0
1429,2023-03-04,Customer_211,Beauty,Face Cream,5005,5.0
2134,2024-02-23,Customer_231,Sports,Dumbbells,3620,4.0
1074,"Jan 28, 2023",Customer_66,Clothing,Shoes,5565,5.0
1026,2024-08-13,Customer_277,Books,Comic,2378,2.0
1506,2023-01-21,Customer_25,Electronics,Tablet,"₹1,358",1.0
2524,2024-05-22,Customer_143,Furniture,Chair,4030,5.0
3349,15/06/2024,Customer_85,Electronics,Tablet,3388,4.0
2460,24/10/2023,Customer_349,Clothing,Shoes,2182,2.0
2121,2023-06-28,Customer_113,Beauty,Shampoo,4476,3.0
2219,2024-11-09,Customer_229,Books,Comic,"1,007",1.0
1587,2023-06-28,Customer_297,Beauty,Perfume,5935,5.0
3456,2024-02-09,Customer_306,Electronics,Laptop,5785,5.0
1612,"Dec 29, 2024",Customer_336,Toys,RC Car,"₹3,030",5.0
1426,"Feb 13, 2023",Customer_48,Books,Comic,₹810,3.0
1649,2024-05-02,Customer_18,Clothing,T-shirt,2058,3.0
2507,"Nov 10, 2024",Customer_105,Electronics,Laptop,"₹3,475",5.0
3095,2024-08-30,Customer_82,Clothing,Jacket,"₹3,445",5.0
1566,2023-06-10,Customer_203,Books,Cookbook,,
2232,"Feb 23, 2023",Customer_376,Clothing,Jeans,2908,2.0
1886,"Jul 06, 2024",Customer_76,Sports,Yoga Mat,2814,3.0
3486,17/12/2024,Customer_157,Sports,Cricket Bat,93,1.0
3103,2023-11-10,Customer_232,Clothing,Shoes,3186,3.0
2456,22/01/2024,Customer_106,Toys,Action Figure,416,1.0
2745,01/04/2024,Customer_359,Clothing,T-shirt,"2,277",3.0
3488,"Sep 18, 2023",Customer_89,Toys,Action Figure,1620,3.0
2759,2024-01-20,Customer_71,Sports,Football,1088,4.0
1501,2023-05-13,Customer_356,Groceries,Oil,1977,3.0
3347,22/01/2024,Customer_320,Electronics,Headphones,140,1.0
2607,2024-04-30,Customer_85,Sports,Cricket Bat,7420,5.0
1165,2024-07-29,Customer_31,Clothing,Cap,"₹5,850",5.0
1244,2024-04-09,Customer_126,Beauty,Face Cream,"₹2,516",4.0
3425,"Mar 24, 2024",Customer_226,Groceries,Beverages,3925,5.0
1379,2023-10-02,Customer_220,Toys,Puzzle,2066,2.0
2088,31/03/2024,Customer_276,Furniture,Chair,1395,1.0
3395,2023-09-15,Customer_218,Sports,Yoga Mat,"₹1,048",2.0
1295,2023-06-08,Customer_127,Toys,Puzzle,2912,4.0
2364,2023-11-18,Customer_188,Clothing,Shoes,6495,5.0
3394,27/08/2024,Customer_34,Beauty,Sunscreen,2778,3.0
2369,2024-05-12,Customer_163,Sports,Football,3771,3.0
2197,2024-05-04,Customer_377,Toys,Board Game,1032,2.0
1316,2023-08-12,Customer_363,Groceries,Rice,76,2.0
1529,2024-07-29,Customer_317,Furniture,Bed,3183,3.0
3500,2024-04-17,Customer_33,Electronics,Phone,"₹4,050",5.0
1190,11/09/2023,Customer_331,Furniture,Bed,200,2.0
1028,2023-04-22,Customer_32,Electronics,Phone,"2,856",4.0
2406,2023-01-31,Customer_187,Clothing,Jeans,464,1.0
2542,19/04/2023,Customer_77,Electronics,Headphones,360,5.0
2398,2023-07-18,Customer_335,Clothing,Jeans,"1,256",2.0
2075,2023-07-27,Customer_193,Sports,Yoga Mat,126,1.0
2284,,,Books,Biography,1370,2.0
2707,30/10/2023,Customer_388,Books,Comic,2163,3.0
2337,2024-03-07,Customer_236,Clothing,Jacket,2298,2.0
3266,2023-12-19,Customer_196,Furniture,Bed,"₹3,970",5.0
2674,14/10/2024,Customer_263,Furniture,Bookshelf,711,1.0
1586,"Dec 21, 2024",Customer_333,Electronics,Phone,693,3.0
1838,26/06/2023,Customer_360,Electronics,Laptop,98,2.0
1711,25/07/2023,Customer_88,Electronics,Headphones,601,1.0
2803,05/03/2024,Customer_129,Beauty,Perfume,3465,5.0
3105,2023-05-01,Customer_41,Clothing,T-shirt,1223,1.0
2667,2024-03-21,Customer_264,Beauty,Shampoo,4755,5.0
3187,2023-02-05,Customer_4,Books,Cookbook,1574,2.0
2264,09/06/2023,Customer_5,Clothing,Jacket,"₹7,400",5.0
1817,2023-01-13,Customer_6,Sports,Tennis Racket,159,1.0
2801,2024-06-19,Customer_389,Clothing,Shoes,1440,3.0
1958,12/05/2024,Customer_91,Beauty,Sunscreen,"₹1,499",1.0
1303,2023-03-01,Customer_154,Groceries,Oil,1936,2.0
1572,2023-03-10,Customer_38,Books,Biography,"4,185",3.0
1631,20/11/2023,Customer_62,Clothing,Shoes,"₹4,810",5.0
3077,2024-09-19,Customer_230,Sports,Football,2816,4.0
3480,27/09/2024,Customer_315,Beauty,Sunscreen,5668,4.0
3186,2024-12-05,Customer_352,Sports,Yoga Mat,1340,4.0
2906,2024-11-19,Customer_199,Books,Cookbook,1443,1.0
3438,2023-09-30,Customer_258,Clothing,T-shirt,2370,5.0
2681,15/09/2024,Customer_314,Groceries,Rice,4434,3.0
2562,2024-09-22,Customer_266,Groceries,Snacks,3591,3.0
2735,2024-07-30,Customer_231,Sports,,2673,3.0
2310,22/12/2023,Customer_60,Groceries,Beverages,1348,1.0
2303,2023-05-13,Customer_307,Electronics,Laptop,4338,3.0
1924,,Customer_377,Books,Biography,4281,
2934,2024-06-26,Customer_63,Toys,RC Car,1425,5.0
1060,29/04/2024,Customer_346,Books,Cookbook,2132,2.0
2732,2023-06-10,Customer_345,Groceries,Beverages,1366,2.0
2421,12/12/2023,Customer_274,Toys,Lego Set,₹500,5.0
1024,,Customer_11,Furniture,Sofa,"₹5,770",5.0
1578,27/09/2023,Customer_72,Furniture,Sofa,2110,5.0
1684,14/04/2023,Customer_111,Beauty,Lipstick,1090,5.0
2016,07/11/2023,Customer_337,Books,Cookbook,5080,5.0
1347,2024-07-03,Customer_19,Toys,RC Car,,3.0
2783,"Dec 12, 2023",Customer_336,Furniture,Sofa,"3,550",5.0
1749,03/08/2023,Customer_270,Beauty,Perfume,4376,4.0
1009,30/11/2024,Customer_108,Sports,Yoga Mat,4371,3.0
3499,2023-01-16,Customer_63,Clothing,Jeans,259,1.0
1229,2024-07-29,Customer_256,Electronics,Laptop,4060,5.0
1490,2024-07-25,Customer_154,Sports,Tennis Racket,"₹2,732",2.0
1830,08/12/2023,Customer_291,Books,Novel,3775,5.0
2476,2023-05-20,Customer_74,Groceries,Beverages,5170,5.0
1450,2023-10-29,Customer_232,Groceries,Oil,88,1.0
3109,2024-05-24,Customer_130,Electronics,Phone,1608,4.0
1016,,Customer_129,Books,Biography,215,5.0
2115,"Dec 09, 2024",Customer_342,Sports,Cricket Bat,5768,4.0
3411,2023-01-04,Customer_388,Furniture,Bed,3585,3.0
3072,"Sep 09, 2023",Customer_67,Groceries,Snacks,500,4.0
1824,2024-02-07,Customer_252,Books,Novel,2538,2.0
3143,21/06/2024,Customer_365,Sports,Cricket Bat,301,1.0
2443,2023-09-30,Customer_28,Groceries,Rice,1198,1.0
2010,2023-02-16,Customer_25,Beauty,Sunscreen,880,5.0
3326,2023-04-21,Customer_167,Beauty,Lipstick,2847,3.0
2704,26/09/2023,Customer_64,Books,Cookbook,318,1.0
2107,2024-04-09,Customer_338,Groceries,Beverages,205,5.0
2699,2024-04-17,Customer_228,Groceries,Beverages,₹764,2.0
2878,03/12/2024,Customer_331,Books,Biography,2392,4.0
2755,"Dec 30, 2023",Customer_235,Sports,Tennis Racket,,2.0
1443,01/07/2023,Customer_158,Clothing,Shoes,840,3.0
2757,"Dec 02, 2023",Customer_277,Electronics,Laptop,483,3.0
1286,2024-06-01,Customer_58,Furniture,Bed,1141,1.0
1784,2023-11-30,Customer_304,Books,Novel,4840,5.0
1861,2024-08-28,Customer_268,Furniture,Bookshelf,1852,4.0
2394,2023-08-25,Customer_265,Toys,Action Figure,1830,2.0
3264,2024-03-20,Customer_73,Toys,Lego Set,,5.0
1349,2023-04-11,Customer_221,Toys,Action Figure,41,1.0
1069,2024-12-11,Customer_78,Furniture,Table,"1,608",2.0
1404,2023-02-26,Customer_234,Furniture,Bookshelf,3785,5.0
1755,2023-10-16,Customer_328,Groceries,Rice,"₹2,866",2.0
1798,2024-08-13,Customer_138,Groceries,Beverages,4552,4.0
2051,,Customer_382,Sports,Cricket Bat,5890,5.0
2977,"Aug 13, 2024",Customer_212,Toys,Board Game,94,2.0
3079,,Customer_19,Toys,RC Car,5895,5.0
1178,2023-01-20,Customer_204,Sports,Football,₹913,1.0
1954,07/03/2023,Customer_223,Clothing,Jacket,2688,4.0
2510,19/08/2023,Customer_19,Electronics,Phone,4236,4.0
3117,26/08/2024,Customer_171,Electronics,Headphones,854,1.0
2544,11/08/2024,Customer_115,Furniture,Chair,5255,5.0
1253,2024-01-31,Customer_284,Groceries,Spices,510,3.0
1559,2024-07-04,Customer_43,Sports,Tennis Racket,362,1.0
2345,09/05/2023,Customer_48,Clothing,Jacket,3965,
1194,2024-07-26,Customer_305,Toys,Puzzle,654,1.0
3465,09/12/2023,Customer_56,Beauty,Lipstick,5260,4.0
2750,2024-06-28,Customer_48,Furniture,Bed,1250,5.0
1446,17/11/2024,Customer_326,Sports,Cricket Bat,1471,1.0
2657,2024-01-13,Customer_312,Electronics,Laptop,1002,2.0
2691,"Aug 19, 2023",Customer_275,Sports,Tennis Racket,4115,5.0
1256,,Customer_71,Electronics,Phone,2970,3.0
1452,2024-12-22,Customer_305,Furniture,Sofa,5040,5.0
2927,,Customer_163,Electronics,Laptop,"₹5,256",4.0
2823,2024-07-23,Customer_248,Electronics,Tablet,3472,4.0
3116,2023-10-25,Customer_369,Electronics,Smartwatch,5700,5.0
2645,25/03/2024,Customer_280,Clothing,Shoes,128,2.0
1005,03/01/2024,Customer_48,Sports,Football,872,4.0
1949,2023-08-03,Customer_272,Furniture,Bed,"₹3,576",4.0
1511,2024-07-15,Customer_152,Sports,Dumbbells,200,2.0
2528,2024-11-25,Customer_284,Electronics,Phone,5988,4.0
2339,03/05/2024,Customer_340,Electronics,Phone,855,5.0
3441,2023-09-12,Customer_110,Beauty,Lipstick,1221,1.0
2325,2023-04-26,Customer_351,Beauty,Shampoo,5704,4.0
2351,2024-05-10,Customer_290,Furniture,Bed,,1.0
3066,19/02/2024,Customer_182,Books,Biography,6010,5.0
3004,25/10/2023,Customer_151,Clothing,,202,2.0
1622,10/10/2024,Customer_133,Books,Novel,803,1.0
